created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Mon Nov 13 16:27:17 +0000 2023;1724101637642264776;"@sehrishnaseem04 @peachcrisis @FetishlsFun this is not saving face☠️he very willingly chose to disrespect and disregard the ongoing genocide of palestenian ppl hes a horrible person to say the least";0;3;7;540;en;1415389461375037440;1723963441193578704;canublameme666;https://twitter.com/canublameme666/status/1724101637642264776
Mon Nov 13 16:26:28 +0000 2023;1724101434390487262;"Could there be a starker image of the West's perverse political priorities? French politicians take to the street as Israel actively commits genocide in Gaza – not to demand a ceasefire but to protest antisemitism.  That's the same political class arming and funding the genocide https://t.co/FUSRmLX5e7";25;101;621;1211;en;2459644405;1724101434390487262;Jonathan_K_Cook;https://twitter.com/Jonathan_K_Cook/status/1724101434390487262
Mon Nov 13 16:24:35 +0000 2023;1724100957737193490;"“Interviewer tries to bill her as a monster”   This is the settler woman who says that Palestinians straight up shouldn’t have any rights. It’s the least shocking thing in the world that Anna is a genocide apologist and a Zionist. She also cheered on the lynching of Jordan Neely.";0;5;53;477;en;1654585032365993984;1724100957737193490;w0kesolanas;https://twitter.com/w0kesolanas/status/1724100957737193490
Mon Nov 13 16:23:51 +0000 2023;1724100773611442597;"As @Keir_Starmer pontificates about a 'humanitarian pause' one child dies in Gaza every 10 minutes &amp  2 are injured. He has blood on his hands. #Gaza_Genocide #FreePalestineFromIsrael #CeasefireInGazaNOW @STWuk @CNDuk @londoncaat @Timesofgaza @davidjrosenberg @JVoiceLabour https://t.co/fMYhEtGGXK";7;20;201;283;en;964317604046241792;1724100773611442597;MerseyPensioner;https://twitter.com/MerseyPensioner/status/1724100773611442597
Mon Nov 13 16:23:07 +0000 2023;1724100590324552124;"Ultimately whether or not it's genocide will have to be determined through a thorough international independent investigation, followed by a fair, balanced, public trial. But we *know* we won't get that. Israel &amp  the US are not party to the ICC. Israel is above the law.";7;9;217;1683;en;18725815;1724098008885690836;iyad_elbaghdadi;https://twitter.com/iyad_elbaghdadi/status/1724100590324552124
Mon Nov 13 16:22:45 +0000 2023;1724100495893991788;"@muhammadshehad2 @m7mdkurd @Rrrrnessa So yes: I write some decent threads on geopolitical analysis. Yes: I'm a human being who gets exhausted and triggered. But when I say Israel is committing genocide it's not hyperbole. It's a conclusion based upon the facts &amp  evidence, and the conclusion of many noted experts.";7;7;300;2208;en;18725815;1724098008885690836;iyad_elbaghdadi;https://twitter.com/iyad_elbaghdadi/status/1724100495893991788
Mon Nov 13 16:22:25 +0000 2023;1724100414159589713;"@muhammadshehad2 @m7mdkurd @Rrrrnessa (Btw correct me if I'm wrong but even in the case of the Bosnian genocide &amp  the Iraqi Kurdish genocide, explicit public statements of intent were relatively scarce and intent had to be inferred from chain of command orders &amp  military tactics/context. Here it's more explicit.)";1;5;137;1447;en;18725815;1724098008885690836;iyad_elbaghdadi;https://twitter.com/iyad_elbaghdadi/status/1724100414159589713
Mon Nov 13 16:21:36 +0000 2023;1724100206202089783;"all of atlanta for palestine 🇵🇸🇵🇸🇵🇸while our comrades are in the forest fighting  to #blockcopcity, AUC students are at Spelman boycotting st*rbucks!   if you wanna support and donate for genocide free coffee lmk! @auc_sicc @auc4palestine #hbcus4palestine https://t.co/2IdX9noOti";2;4;134;326;en;1030223331956596737;1724100206202089783;farmereva_;https://twitter.com/farmereva_/status/1724100206202089783
Mon Nov 13 16:20:59 +0000 2023;1724100054498128272;"@muhammadshehad2 @m7mdkurd An important voice has been Arnesa Buljušmić-Kustura (@Rrrrnessa), who is both an academic expert on genocide and a survivor of genocide. But there's also Luis Moreno Ocampo, ex-ICC prosecutor. And Raz Segal, an Israeli expert on modern genocide: https://t.co/akxXJYkbfJ";2;4;244;1569;en;18725815;1724098008885690836;iyad_elbaghdadi;https://twitter.com/iyad_elbaghdadi/status/1724100054498128272
Mon Nov 13 16:20:30 +0000 2023;1724099932213195245;"@muhammadshehad2 @m7mdkurd But now that we're citing experts, let's mention how so many *actual genocide scholars* have assessed that Israel is committing the crime of genocide. Again there's so much of this that I can't fit it all in a thread but some are under this tweet: https://t.co/evmHlUHtOl";0;1;236;1633;en;18725815;1724098008885690836;iyad_elbaghdadi;https://twitter.com/iyad_elbaghdadi/status/1724099932213195245
Mon Nov 13 16:20:12 +0000 2023;1724099855256097201;"@IsabellaPfaff it's only genocide if it comes from the genodizstat region of germany?";0;1;8;189;en;1567920056469700609;1724053824761925700;aechoire;https://twitter.com/aechoire/status/1724099855256097201
Mon Nov 13 16:20:00 +0000 2023;1724099804580450491;"Are there any similarities between the Bosnian genocide and what’s happening in Gaza? This Bosnian journalist says yes. https://t.co/qVc76Z88AS";11;21;350;481;en;110396781;1724099804580450491;ajplus;https://twitter.com/ajplus/status/1724099804580450491
Mon Nov 13 16:18:25 +0000 2023;1724099405517664443;"After all we’ve seen now, there’s no way you’ll be able to convince the world that the people funding genocide are normal &amp  the people opposing colonialism &amp  apartheid are the extremists.  There’s nothing more extreme than genocide.";0;0;140;385;en;110326494;1724099405517664443;BreeNewsome;https://twitter.com/BreeNewsome/status/1724099405517664443
Mon Nov 13 16:17:43 +0000 2023;1724099230346752430;"(The above is important because while "ethnic cleansing" is not by itself a crime under the Rome Statute, it is widely acknowledged that there's a continuum between genocide &amp  ethnic cleansing. Genocide is often a way to ethnically cleanse a people or force a population transfer)";1;3;204;1909;en;18725815;1724098008885690836;iyad_elbaghdadi;https://twitter.com/iyad_elbaghdadi/status/1724099230346752430
Mon Nov 13 16:16:53 +0000 2023;1724099023169106233;"@JesseBrown Is this a genuine q? Or are you trying to convince us that antisemitism exists? I’m a Jewish organizer in anti-Zionist, pro-Palestine movements, you don’t have to convince me antisemitism exists. You do need to acknowledge that a genocide is taking place in our names.";0;5;14;232;en;389739292;1724056467790053480;molly_kraft;https://twitter.com/molly_kraft/status/1724099023169106233
Mon Nov 13 16:16:13 +0000 2023;1724098851584225548;"there will always be a day and time for everyone and everything and may we get to witness in this life the heavy fall of every zionist and a genocide supporter in the most horrendous way possible.";3;0;97;256;en;2667040170;1724098851584225548;yehbts;https://twitter.com/yehbts/status/1724098851584225548
Mon Nov 13 16:13:59 +0000 2023;1724098292567486686;"Since intent is key, let's focus on it. Normally*, whoever commits genocide won't go out and say "hey we'd like to wipe these people out". Normally, they hide their intent, and intent is typically the most difficult part to prove. (Hold on to the word "normally" for a sec please)";1;5;248;2457;en;18725815;1724098008885690836;iyad_elbaghdadi;https://twitter.com/iyad_elbaghdadi/status/1724098292567486686
Mon Nov 13 16:13:41 +0000 2023;1724098215023194257;"The bar for the crime of genocide is met when there's intent to *destroy*, in whole or in part, a people. "Destroy" can manifest in many ways - killing is one, but also inflicting upon them unlivable conditions. "Conditions calculated to bring about the group's destruction".";8;12;380;2982;en;18725815;1724098008885690836;iyad_elbaghdadi;https://twitter.com/iyad_elbaghdadi/status/1724098215023194257
Mon Nov 13 16:13:26 +0000 2023;1724098151617819036;"Right off the bat let's debunk some common misconceptions about "genocide": You don't have to exterminate *everyone* for it to be genocide. Genocide is not a crime of body count (although body count matters). Genocide is a crime of *intent*.";17;9;526;3678;en;18725815;1724098008885690836;iyad_elbaghdadi;https://twitter.com/iyad_elbaghdadi/status/1724098151617819036
Mon Nov 13 16:13:12 +0000 2023;1724098093631648212;"There are multiple definitions of genocide, but the most widely cited is the 2002 Rome Statute's, which established the International Criminal Court (ICC). Around 120 countries are signatories (notably the US and Israel still refuse to sign it): https://t.co/kPeeiEoUhA";40;18;542;3423;en;18725815;1724098008885690836;iyad_elbaghdadi;https://twitter.com/iyad_elbaghdadi/status/1724098093631648212
Mon Nov 13 16:12:52 +0000 2023;1724098008885690836;"Alright, since you decided to ask me, I'll tell you why the same guy you praise for "wonderful analysis" also concludes, based on the facts &amp  evidence, that Israel is committing genocide in Gaza:";358;174;7234;20740;en;18725815;1724098008885690836;iyad_elbaghdadi;https://twitter.com/iyad_elbaghdadi/status/1724098008885690836
Mon Nov 13 16:11:32 +0000 2023;1724097675887595841;"you’re not special for not caring about Palestine, it does not make you cooler to be more concerned about the aesthetic of your insta feed than spreading awareness about the deaths of children, it doesn’t make you more interesting or mysterious to remain silent in genocide.";0;0;120;230;en;1488499283683049474;1724097675887595841;folkoftheshelf;https://twitter.com/folkoftheshelf/status/1724097675887595841
Mon Nov 13 16:11:12 +0000 2023;1724097590885499352;"I call for a full boycott of EU. People, NGOs and leaders should not meet with its officials, or engage in any activity with it until it demands a ceasefire, stops aiding and abetting genocide and brings its war criminals, including @JosepBorrellF and @vonderleyen, to justice.";1;6;74;202;en;16799023;1724097590885499352;AliAbunimah;https://twitter.com/AliAbunimah/status/1724097590885499352
Mon Nov 13 16:10:38 +0000 2023;1724097448706969832;"The thing I feared most was that the world would get used to watching our killing and genocide as if it were a daily routine!   I think my fears becoming true!  Please don’t stop talking about #Gaza 💔";24;69;582;892;en;995296201;1724097448706969832;Sarah_Hassan94;https://twitter.com/Sarah_Hassan94/status/1724097448706969832
Mon Nov 13 16:09:44 +0000 2023;1724097222848004184;"Karina Garcia, mother and VP candidate for @PSLnational joined thousands of parents in NYC last night to march on @SenSchumer's home demanding an Israeli ceasefire in Gaza.  The current average age killed in Gaza is 5. This is not a war, it's a genocide. End all US aid to Israel! https://t.co/nTQrCg80da";7;3;261;612;en;497473185;1724097222848004184;votesocialist24;https://twitter.com/votesocialist24/status/1724097222848004184
Mon Nov 13 16:09:24 +0000 2023;1724097136873165050;"people losing their jobs for saying free palestine but you have people like noah schnapp facing absolutely no repercussions for supporting a genocide and spreading islamophobic rhetoric";3;1;245;736;en;960225364495818757;1724097136873165050;gojaursatoru;https://twitter.com/gojaursatoru/status/1724097136873165050
Mon Nov 13 16:08:03 +0000 2023;1724096796169847222;"You know what is divisive?  Vandalism, disrespect of Remembrance Day, thinly veiled calls for genocide, antisemitic posters, Islamist flags…  Reporting on that is not “islamophobic” or “racist”.  But you are right, pro-Palestinian demonstrators in the West are often migrants or… https://t.co/jaUGM7kABO";2;112;125;1082;en;1222773302441148416;1724096796169847222;visegrad24;https://twitter.com/visegrad24/status/1724096796169847222
Mon Nov 13 16:05:04 +0000 2023;1724096045351591948;"Before &amp  after: ongoing genocide https://t.co/PWwP5NB1KF";8;19;194;267;en;1041994430247591936;1724096045351591948;DrHananAshrawi;https://twitter.com/DrHananAshrawi/status/1724096045351591948
Mon Nov 13 16:04:57 +0000 2023;1724096016729694261;"#Cornel_west the American philosopher and political activist social critic and public intellectual :We have been subjected to injustice for 400 years, so we stand with #Gaza and #Palestine...  A fiery speech from an American free thinker   #Gaza_Genocide #palastine #America https://t.co/CiOiocoA51";1;4;143;379;en;730439193004937216;1724096016729694261;Dr_Ahmaddosari;https://twitter.com/Dr_Ahmaddosari/status/1724096016729694261
Mon Nov 13 16:03:23 +0000 2023;1724095623459115330;"Libs in my replies like "no you don't understand you have to vote for the union busting pro-oil industry genocide funding bigot who is directly responsible for the crime bill which led to mass incarceration of black people otherwise we might get a REPUBLICAN."";2;5;33;399;en;4070326048;1724089614502080852;VoicesByZane;https://twitter.com/VoicesByZane/status/1724095623459115330
Mon Nov 13 16:01:16 +0000 2023;1724095090182775157;"Dear Jew haters   When you post to me that Israel is committing genocide, I will just block you and you cease to exist   Wouldn’t bother wasting your time tbh";1;19;21;189;en;1199807197540241408;1724095090182775157;NiliSaar72;https://twitter.com/NiliSaar72/status/1724095090182775157
Mon Nov 13 16:00:15 +0000 2023;1724094834049520098;"I have great concern and sympathy for Gazans, though to claim they are victims of genocide is inaccurate. I was pointing out the palpable lack of sympathy for Israelis. And I couldn’t care less whether you follow me.";1;47;39;828;en;24931027;1724094834049520098;JoshMalina;https://twitter.com/JoshMalina/status/1724094834049520098
Mon Nov 13 15:59:35 +0000 2023;1724094665584963864;"it's important to remember that it's not just the "particular right wing israeli administration" which is complicit. genocide and ethnic cleansing happened under "left zionism" too. zionism is the main problem, netanyahu is just a particular expression of it";2;6;105;493;en;820759753945186304;1724094665584963864;BesDMarx;https://twitter.com/BesDMarx/status/1724094665584963864
Mon Nov 13 15:59:31 +0000 2023;1724094649906729328;""What I Believe as a Historian of Genocide" by @bartov_omer https://t.co/0QbawaGYuf";9;23;135;457;en;3129968261;1724094647771767048;TimothyDSnyder;https://twitter.com/TimothyDSnyder/status/1724094649906729328
Mon Nov 13 15:58:36 +0000 2023;1724094418888904909;"@polishmagician I have great concern and sympathy for Gazans, though to claim they are victims of genocide is inaccurate. I was pointing out the palpable lack of sympathy for Israelis. And I couldn’t care less whether you follow me.";1;12;1;261;en;24931027;1724089961564303792;JoshMalina;https://twitter.com/JoshMalina/status/1724094418888904909
Mon Nov 13 15:58:22 +0000 2023;1724094361204392388;"Jews co-existed peacefully in the region before Israel. I refuse to give in to the Zionist narrative that a free Palestine means genocide of Jewish people. It is the colonial imagination that projects its own violence onto people who just want their homes and olive trees back 🕊️";76;310;959;3496;en;2858419898;1724091462789345635;agelender;https://twitter.com/agelender/status/1724094361204392388
Mon Nov 13 15:58:11 +0000 2023;1724094314676973792;"I'm not only against genocide, that's the first step and the bare minimum. I want actual liberation for all Palestinians, including women, children, queer people, atheists and other religious minorities. Religious supremacy has no place in any liberation movement";2;5;58;252;en;815912899390664704;1724094314676973792;moonlit_misfit;https://twitter.com/moonlit_misfit/status/1724094314676973792
Mon Nov 13 15:57:14 +0000 2023;1724094076377555159;"This made me nauseous. These people are evil.   So proud of the genocide they are committing. making jokes about it all the time.   #Israel https://t.co/NhBrEpJvXH";16;55;182;264;en;1089998124;1724094076377555159;abierkhatib;https://twitter.com/abierkhatib/status/1724094076377555159
Mon Nov 13 15:54:18 +0000 2023;1724093335873171747;"@yasiiinbae @twinkophrenia Not if he wanted to get aired. He can't just say whatever he wants. He has a lot of producers and such watching what he says. He's gotta carefully figure out how radical he can be without overstepping a line. Producers wouldn't like the word genocide.";0;0;1;210;en;957393347710210049;1724023856086520241;Cyborglion1;https://twitter.com/Cyborglion1/status/1724093335873171747
Mon Nov 13 15:53:21 +0000 2023;1724093096739115012;"‼️🚨🇵🇸⚠️ JUST IN: Israel Bombs Gaza’s Jabalia Refugee Camp Again!   ‼️Reports Several Killed and Many Wounded.   - The Camp has been Attacked Repeatedly Since the start Of the genocide.   #StopGazaGenocide #StopBombingRefugeecamp @UN @POTUS @JustinTrudeau @EmmanuelMacron… https://t.co/p6b9TwSlIs";8;17;249;233;en;1680331649102258180;1724093096739115012;Vigilante2801;https://twitter.com/Vigilante2801/status/1724093096739115012
Mon Nov 13 15:53:20 +0000 2023;1724093095510159383;"The @JoeBiden-armed Zionist genocide regime is focusing its extermination campaign on journalists, those who can document its genocide.";1;6;202;271;en;16799023;1724093095510159383;AliAbunimah;https://twitter.com/AliAbunimah/status/1724093095510159383
Mon Nov 13 15:52:46 +0000 2023;1724092949976301837;"Multiple soccer players got threatened and fired solely because they said “free Palestine”. Bella Hadid, a Palestinian, lost jobs for standing with Palestine.  But here go Amy Schumer and Noah Schnapp being insanely islamophobic and giggling about genocide with no consequences. https://t.co/SKWV2iA8va";2;0;155;521;en;2176225252;1724092949976301837;whoisitbad;https://twitter.com/whoisitbad/status/1724092949976301837
Mon Nov 13 15:50:38 +0000 2023;1724092415827480795;"Yeah. Openly supporting genocide will do that.";2;0;23;239;en;67478353;1724092415827480795;MasterTainment;https://twitter.com/MasterTainment/status/1724092415827480795
Mon Nov 13 15:49:10 +0000 2023;1724092045873078525;"People, some of them of Palestinian origin, have lost their jobs simply for showing their support for Palestine, while Noah Schnapp can be openly Islamophobic, sit with his friends and publicly mock genocide without the slightest consequence, then say he fears for his life.";0;2;60;232;en;1304000972100964358;1724092045873078525;normvlgirl;https://twitter.com/normvlgirl/status/1724092045873078525
Mon Nov 13 15:46:16 +0000 2023;1724091315053297684;"Watch their two faces and guess which one is treating this as a game, a chance to feather his establishment career nest on the back of a genocide.  The answer isn't Owen Jones";16;79;576;1718;en;2459644405;1724091315053297684;Jonathan_K_Cook;https://twitter.com/Jonathan_K_Cook/status/1724091315053297684
Mon Nov 13 15:44:50 +0000 2023;1724090954775187752;"BREAKING: “Rabbis for Ceasefire” gather in Washington DC for prayer service. Not your CNN type of Jews #FreePalestine #Gaza_Genocide https://t.co/Q7UM37OAKT";30;23;590;1466;en;728604440;1724090954775187752;ChuckModi1;https://twitter.com/ChuckModi1/status/1724090954775187752
Mon Nov 13 15:43:09 +0000 2023;1724090533298024916;"Gaza will be a graveyard for your tanks. But for you, #Zionists, the land of Palestine is disgusted by you and your crimes. You are digging your end as criminal occupation very soon  #Gaza_Genocide  #Palestine #غزة_مقبرة_الدبابات https://t.co/Xp04Nu9EWS";0;2;148;387;en;730439193004937216;1724090533298024916;Dr_Ahmaddosari;https://twitter.com/Dr_Ahmaddosari/status/1724090533298024916
Mon Nov 13 15:40:42 +0000 2023;1724089914029908454;"Palestinian trade unions call on Indian workers to refuse any agreements with Israel which would replace Palestinian workers facing genocide in Gaza.  They thank Indian unions that have rejected these calls, supporting ceasefire and #BDS.  #GazaGenocide  https://t.co/H2dATWr4dk";13;24;809;1442;en;46678624;1724089914029908454;BDSmovement;https://twitter.com/BDSmovement/status/1724089914029908454
Mon Nov 13 15:40:24 +0000 2023;1724089839845294333;"Palestinians have done everything to beg the world to stop this genocide. From putting the pictures of our dismembered family members for the world to see or our children and doctors holding a press conference in English asking to stop the cruelty. What more evidence do you need?";3;20;238;414;en;1507641785174183936;1724089839845294333;DrKarimWafa;https://twitter.com/DrKarimWafa/status/1724089839845294333
Mon Nov 13 15:39:49 +0000 2023;1724089691459534982;"A new generation around the world has been following this genocide closely and they get to see what Arabs have seen since 1948: how much Israel lies to the world and how frequently it is caught in lies and how Western governments and media cover up Israeli lies.";4;4;83;203;en;59376089;1724089691459534982;asadabukhalil;https://twitter.com/asadabukhalil/status/1724089691459534982
Mon Nov 13 15:38:24 +0000 2023;1724089337833312419;"As the war crimes and genocide in Gaza becomes more savage on civilians, it’s important for Americans of good will to let their views be known by contacting the @WhiteHouse. -R https://t.co/OKl7VYHVcl";17;56;233;563;en;77314692;1724089337833312419;RalphNader;https://twitter.com/RalphNader/status/1724089337833312419
Mon Nov 13 15:30:22 +0000 2023;1724087315247870341;"@POTUS The people you're pretending to care about here are struggling to pay rent and you're sending billions of dollars to pay for a genocide";2;14;164;2768;en;17998052;1724070866231660867;Eve6;https://twitter.com/Eve6/status/1724087315247870341
Mon Nov 13 15:29:27 +0000 2023;1724087083646509393;"Totally misleading for @rtenews to say that "Israel pressed deep into #Gaza City in its offensive aimed at destroying the militant Group Hamas" when #Israel has been targeting #Palestinian civilians, slaughtering over 4,600 Children. Israel is carrying out a Genocide - Say it...";26;88;1105;1988;en;248801998;1724087083646509393;wallacemick;https://twitter.com/wallacemick/status/1724087083646509393
Mon Nov 13 15:25:07 +0000 2023;1724085994411250022;"Serbia was committing mass genocide you freak. Bombing it to stop said genocide was the best American foreign policy decision since World War II.";5;27;75;1275;en;1252608559113596930;1724085994411250022;dhaaruni;https://twitter.com/dhaaruni/status/1724085994411250022
Mon Nov 13 15:22:38 +0000 2023;1724085370113987069;"Is this meant to impress anyone?  You've killed 11,000 people just to raise a pride flag?   This is why people are skeptical of Western "democracy" and values, because it is a cover for imperialism and genocide.  Under Israel, being Palestinian, gay or not, means death.";13;137;783;2257;en;1155845777039810560;1724085370113987069;richimedhurst;https://twitter.com/richimedhurst/status/1724085370113987069
Mon Nov 13 15:22:36 +0000 2023;1724085359863083485;"Tens of thousands of protesters take to the streets in Texas, in protest of the genocide of the Palestinian people being carried out by Israel in #Gaza. https://t.co/b5sTanXP1o";9;33;341;655;en;1318537581185896448;1724085359863083485;OnlinePalEng;https://twitter.com/OnlinePalEng/status/1724085359863083485
Mon Nov 13 15:20:42 +0000 2023;1724084883541090605;"NO WELCOME FOR ISRAEL's BACKERS  Stood with students and staff at Queen's University where US Special Envoy Joe Kennedy is to speak today.   There is should be no welcome for Joe Biden's lackies while they support genocide in Gaza.   Free Palestine. https://t.co/xsArwRUOM5";6;50;46;185;en;301952988;1724084883541090605;GerryCarrollPBP;https://twitter.com/GerryCarrollPBP/status/1724084883541090605
Mon Nov 13 15:19:56 +0000 2023;1724084688979976223;"@piersmorgan Do you believe, even for a second, if Hamas freed the hostages, then 🇮🇱 would just stop?  They're trying to force the entire population out of Gaza permanently, not find hostages.  This is a genocide. If it were about hostages, why are they bombing the West Bank, Lebanon + Syria?";3;71;187;1577;en;2365896248;1723979727159849138;AlanRMacLeod;https://twitter.com/AlanRMacLeod/status/1724084688979976223
Mon Nov 13 15:18:28 +0000 2023;1724084318765478239;""We have received exclusive images of Hamas committing genocide against unprovoked Armoured vehicles. Hamas is using Al-Yassin 105 Tandem charge as a 'rocket shield'. Hamas should be held accountable for armour warfare violations."  - State Department";4;17;111;354;en;3994934601;1724084318765478239;talhaahmad967;https://twitter.com/talhaahmad967/status/1724084318765478239
Mon Nov 13 15:18:13 +0000 2023;1724084257084047764;"(1/2) Dr. Klugman has yet to delete his genocide-supporting tweets.   Very bold, but a terrible mistake.  Using the email template below, email both addresses with the screenshots attached.  General: IDAdmin@jhmi.edu Dean: deweese@jhmi.edu https://t.co/SUVSMCjVVZ";20;111;1123;2743;en;1721005183180619776;1724084257084047764;StopZionistHate;https://twitter.com/StopZionistHate/status/1724084257084047764
Mon Nov 13 15:16:28 +0000 2023;1724083818674475190;"publicly supporting and making fun of a genocide.....oh hes going to hell";0;1;33;226;en;1460640614224175113;1724083818674475190;fwdjules;https://twitter.com/fwdjules/status/1724083818674475190
Mon Nov 13 15:16:06 +0000 2023;1724083723690217749;"Palestinian doctors are repeating the same message: Palestinians in Gaza are dying not because their injuries are fatal, but because the hospitals no longer have the capacity to properly treat them. This is an organized genocide that has been completely artificially created.";6;5;461;797;en;951957279087190017;1724083723690217749;Shepherds4Good;https://twitter.com/Shepherds4Good/status/1724083723690217749
Mon Nov 13 15:14:19 +0000 2023;1724083273658167715;"Wake-up World. #Gaza_Genocide https://t.co/XLHtjSp4xN";16;35;416;962;en;1321339078764212224;1724083273658167715;Polytikles;https://twitter.com/Polytikles/status/1724083273658167715
Mon Nov 13 15:13:32 +0000 2023;1724083077687726124;"In the 1980s, Netenyahu knew how powerful the US Zionist lobby was.  Today, nothing has changed. The world's "Greatest Democracy" doesn't only stand back and let Israel commit Genocide, it pays for the Bombs.   "We have a strong influence, America won't force us into anything" https://t.co/FtTpAd48xu";22;30;359;477;en;1056957124046143495;1724083077687726124;BowesChay;https://twitter.com/BowesChay/status/1724083077687726124
Mon Nov 13 15:10:38 +0000 2023;1724082349854351534;"@HilzFuld Imagine your future generations looking you up online 100 yrs from now and realizing you were supporting a genocide.";3;97;96;1148;en;1574600896310386690;1724030304061390891;jimNjue_;https://twitter.com/jimNjue_/status/1724082349854351534
Mon Nov 13 15:06:00 +0000 2023;1724081181400916022;"'without genocide/slavery you wouldn't have tech' is bunk, imperialists occupy to steal, to evade paying for access to resources, tech would be more advanced if we prioritized human life, innovation is halted by monopolistic hierarchies because tech is designed to become obsolete";1;1;119;261;en;1061156362313519104;1724081181400916022;heartkiss_;https://twitter.com/heartkiss_/status/1724081181400916022
Mon Nov 13 15:03:25 +0000 2023;1724080533712363878;"@JamesCleverly @ukhomeoffice Maybe focus on stopping the genocide in Gaza before the boats? Just an idea 💡";4;155;27;508;en;2371879246;1724079633904120185;REZ_CEO;https://twitter.com/REZ_CEO/status/1724080533712363878
Mon Nov 13 15:03:22 +0000 2023;1724080521700069437;"there are palestinians who want the end of israel.   there are israelis who want genocide against the palestinians.    these voices have gotten louder over the past month, especially on social media.    they do not reflect the will of either people. they must be resisted.";61;404;449;2409;en;60783724;1724080521700069437;ianbremmer;https://twitter.com/ianbremmer/status/1724080521700069437
Mon Nov 13 15:02:56 +0000 2023;1724080410626318837;"@RhuladSengar i mean doing better than the right wing zionist perspective is not an achievement, at bare minimum he could've brought in that it's a genocide (at the very least "looks like genocide"). but coupled with all other falsehoods it rly serves the libzionist perspective";0;5;10;752;en;820759753945186304;1724063704956711004;BesDMarx;https://twitter.com/BesDMarx/status/1724080410626318837
Mon Nov 13 15:02:24 +0000 2023;1724080276114931965;"there is something so fucking terrifying that they made genocide into some funny little joke. like it’s a fucking game. this is beyond inhuman. fuck them";0;0;41;214;en;1427378391557283843;1724080276114931965;imthursday_syme;https://twitter.com/imthursday_syme/status/1724080276114931965
Mon Nov 13 15:02:16 +0000 2023;1724080242875117918;"Nothing to see here. Not a genocide. On the contrary, this is what @GerAmbTlv and @Bundeskanzler consider "atonement" for their country's Nazi crimes. This is actually Good according to Germany, something wonderful, proof that the Lessons of History have been learned.";6;8;247;327;en;16799023;1724080242875117918;AliAbunimah;https://twitter.com/AliAbunimah/status/1724080242875117918
Mon Nov 13 15:01:11 +0000 2023;1724079970807328998;"mind you they’re mocking the palestinian genocide while eating arabic food, this is how colonialism works.";0;0;75;255;en;1569563770753798150;1724079970807328998;izzietheway;https://twitter.com/izzietheway/status/1724079970807328998
Mon Nov 13 15:00:06 +0000 2023;1724079696592203920;"More direct calls for genocide this time, but you have to do things in steps…";0;21;40;343;en;18379614;1724079696592203920;RubinReport;https://twitter.com/RubinReport/status/1724079696592203920
Mon Nov 13 15:00:01 +0000 2023;1724079676966989873;"GAZA GENOCIDE  ETHNIC CLEANSING https://t.co/wZP854klrT";36;129;1509;2545;en;1291128494;1724079676966989873;ShaykhSulaiman;https://twitter.com/ShaykhSulaiman/status/1724079676966989873
Mon Nov 13 14:59:45 +0000 2023;1724079611640709272;"I’ve seen videos of Zionists getting in peoples faces yelling at them while they are protesting an end to this genocide  Thank god that haven’t happened to me yet because I swear to god it’s on fucking sight for me  This shit has me ready to throw hands";2;31;25;189;en;419849905;1724078421054009535;SocialistMMA;https://twitter.com/SocialistMMA/status/1724079611640709272
Mon Nov 13 14:51:38 +0000 2023;1724077565193679080;"Israel’s illegal aggression against the Gaza Strip and genocide on the Palestinians is reportedly costing Israel around $260 million per day.  Can you guess who is financing it all and making the genocide possible? Clue: it ain't Israel.";11;40;177;367;en;412245287;1724077565193679080;RothLindberg;https://twitter.com/RothLindberg/status/1724077565193679080
Mon Nov 13 14:50:25 +0000 2023;1724077260234543204;"i promise you, nothing about thousands of kids being murdered is sexy. these genocide supporting freaks always get away with insensitive &amp  downright sickening behavior.";0;2;64;307;en;1689276958985650176;1724077260234543204;booksophelia;https://twitter.com/booksophelia/status/1724077260234543204
Mon Nov 13 14:50:22 +0000 2023;1724077249219936321;"it fills me with so much rage how palestinian public figures have to be so careful with their words in support of their own people but noah schnapp continuously spreads misinformation, propaganda and disrespects people who are suffering a literal genocide without any consequences";220;235;30043;109043;en;1327846598701887489;1724077249219936321;saintdoII;https://twitter.com/saintdoII/status/1724077249219936321
Mon Nov 13 14:49:15 +0000 2023;1724076969229275361;"a month ago he posted about how he’s “living in fear, afraid to go out” and that everyone needs to “choose humanity over violence”. now he’s (COMFORTABLY) making and handing out stickers calling genocide and ethnic cleansing “sexy” and laughing about it. fuck you and go to hell.";0;0;172;350;en;4731763755;1724076969229275361;emberjay_;https://twitter.com/emberjay_/status/1724076969229275361
Mon Nov 13 14:48:36 +0000 2023;1724076804766323040;""Boycott for Gaza"  Children from Nablus, Palestine, demand a boycott of a number of companies because they support Israel's continuous campaign of genocide in Gaza.  Credit: Quds News Network https://t.co/wMfXwJlh1I";34;44;801;1157;en;414962189;1724076804766323040;MintPressNews;https://twitter.com/MintPressNews/status/1724076804766323040
Mon Nov 13 14:47:16 +0000 2023;1724076468748054567;"Sexualizing genocide would only ever happen in a world so disconnected, sick, and utterly lost as ours.";1;32;89;361;en;1148699804;1724076468748054567;e_galv;https://twitter.com/e_galv/status/1724076468748054567
