"created_at,""id_str"",""full_text"",""quote_count"",""reply_count"",""retweet_count"",""favorite_count"",""lang"",""user_id_str"",""conversation_id_str"",""username"",""tweet_url"",""image_url"",""location""";;;
"Mon Dec 11 08:58:23 +0000 2023,""1734135530869366891"",""Baju kaos putih celana cargo cream pake kacamata sapa aja https://t.co/DOG3uQXUik"",""0"",""1"",""0"",""21"",""in"",""1594382588810260483"",""1734135530869366891"",""fikriaja2011"",""https://twitter.com/fikriaja2011/status/1734135530869366891"",""https://pbs.twimg.com/media/GBDjEauaYAA5BYI.jpg"",""Kota Medan, Sumatera Utara""";;;
"Sat Dec 09 03:17:55 +0000 2023,""1733325072579117160"",""Fairgoods Kaos - At The Beach - Putih  Rp69.000  https://t.co/TXs9lVGRNj . https://t.co/ab0wmM1OzL"",""0"",""1"",""1"",""1"",""in"",""1546761619102789632"",""1733325072579117160"",""Skyr2023"",""https://twitter.com/Skyr2023/status/1733325072579117160"",""https://pbs.twimg.com/media/GA4B9m0a0AAQSy1.jpg"",""""";;;
"Sat Dec 09 08:44:27 +0000 2023,""1733407247215264018"",""@ARSIPAJA Wkwkwkwkwk ditabok kaos"",""0"",""148"",""1"",""144"",""in"",""1644407646"",""1733405469459599569"",""woiabuy"",""https://twitter.com/woiabuy/status/1733407247215264018"","""",""""";;;
"Wed Dec 13 01:45:11 +0000 2023,""1734751288024588678"",""@redvelfess bolehh  ini juga dia jeans kaos boots..... https://t.co/VBKV4GUnYP"",""0"",""1"",""2"",""4"",""in"",""1288100647804350464"",""1734750228891447340"",""reneismybaee"",""https://twitter.com/reneismybaee/status/1734751288024588678"",""https://pbs.twimg.com/media/GBMTGmHbsAAznDj.jpg"",""Umpah Dalla Umpah Dalla Land""";;;
"Wed Dec 13 11:24:08 +0000 2023,""1734896984077844613"",""the Jakkk...!!!  Berikut adalah jadwal distribusi Kartu Tanda Anggota (KTA) dan kaos anggota kepada Wilayah dan Biro resmi the Jakmania yang mulai dilaksanakan pada :  Kamis  14 Desember 2023 Pukul 19:00 WIB Bertempat di Sekretariat the Jakmania. https://t.co/iotri5CI25"",""3"",""4"",""15"",""71"",""in"",""247116382"",""1734896984077844613"",""InfokomJakmania"",""https://twitter.com/InfokomJakmania/status/1734896984077844613"",""https://pbs.twimg.com/media/GBOXnKZaAAA8a4s.jpg"",""Jakarta""";;;
"Fri Dec 08 02:45:44 +0000 2023,""1732954586405884183"",""Pen afkir kaos dan jacket bomber ini.. Sekarang aku dah mati rasa.  Maaf ya  pak 🙏  Meskipun bapak tidak lagi bersamaku  hidup harus terus berjalan.  Bapak berjalan bersama paman Gembul dan dek Samsul  dan aku berjalan  bersama pak Ganjar dan prof Mahfud untuk Indonesia Emas. https://t.co/N556iC0p9E"",""1"",""3"",""4"",""12"",""in"",""1613806053631852546"",""1732954586405884183"",""Christyoko22"",""https://twitter.com/Christyoko22/status/1732954586405884183"",""https://pbs.twimg.com/media/GAyxAsDbIAAZdEG.jpg"",""""";;;
"Mon Dec 11 11:41:33 +0000 2023,""1734176589481718097"",""harusnya tadi beli kaos kaki aja  tp td dy liat ini dan langsung histeris ""aaaa sepatu salmaa"" 🫢🤷🏻‍♀️ https://t.co/gPJc7jNCfN"",""0"",""7"",""1"",""26"",""in"",""1685082465566949376"",""1734176589481718097"",""yeneonni"",""https://twitter.com/yeneonni/status/1734176589481718097"",""https://pbs.twimg.com/media/GBEIaOpaAAAINe2.jpg"",""""";;;
"Sun Dec 10 07:45:43 +0000 2023,""1733754852973691293"",""kenapa ya setiap liat sehun pake kaos item terus kalungnya keliatan tuh kek sjsiaksnzbjawkn https://t.co/i1J7lr4Rub"",""0"",""0"",""0"",""3"",""in"",""1391255497018253320"",""1733754852973691293"",""sehunturu"",""https://twitter.com/sehunturu/status/1733754852973691293"",""https://pbs.twimg.com/ext_tw_video_thumb/1700726620498403328/pu/img/hv3jIjagF13X3mxZ.jpg"",""she/r""";;;
"Sat Dec 09 08:24:37 +0000 2023,""1733402255238496299"",""@Lembayungsyahdu Modal kaos celana jeans sama sandal aja bisa sepowerfull ini 😁👍 topppp"",""0"",""3"",""0"",""305"",""in"",""241861770"",""1733284604403155186"",""wahyutwid"",""https://twitter.com/wahyutwid/status/1733402255238496299"","""",""Tawangmangu, Indonesia""";;;
"Sun Dec 10 04:51:38 +0000 2023,""1733711042931548644"",""Kaos Palestine Diskon 40% CO di Shopee Video  Buruan https://t.co/4cH4qbJraC https://t.co/olD0LtVZO7"",""0"",""0"",""0"",""1"",""in"",""519251556"",""1733711042931548644"",""HistoCloth"",""https://twitter.com/HistoCloth/status/1733711042931548644"",""https://pbs.twimg.com/ext_tw_video_thumb/1733710998706819072/pu/img/NlDYL7exvBfqW8eJ.jpg"",""Surabaya""";;;
"Mon Dec 11 03:00:34 +0000 2023,""1734045482383806958"",""@tvOneNews Ayo eyang @SBYudhoyono om @AgusYudhoyono nambah lagi dungu akut manula uzur @prabowo 1. Tikam kontitusi 2. Asam sulfat 3. Mangkir debat 4. Lempar3  kaos n janji3 kosong 5. @jokowi turun gunung 6. Maling fasilitas negara utk kampanye 7. @gibran_tweet setara jendral besar Sudirman"",""1"",""5"",""16"",""126"",""in"",""1521967420889477121"",""1734039334347850021"",""driveronline_17"",""https://twitter.com/driveronline_17/status/1734045482383806958"","""",""""";;;
"Sat Dec 09 08:55:35 +0000 2023,""1733410049161355442"",""Itu Rakyat Pak @prabowo dan Mereka Bukan Pengemis ....Lempar Kaos Macam Gak Ikhlas aja !!!"",""0"",""11"",""8"",""28"",""in"",""1456283686312103939"",""1733410049161355442"",""Yurissa_Samosir"",""https://twitter.com/Yurissa_Samosir/status/1733410049161355442"","""",""""";;;
"Sun Dec 10 08:42:29 +0000 2023,""1733769141721645408"",""@masova Bajunya lebih murah dari brand sebelah  https://t.co/NLiYCovA3M"",""0"",""0"",""5"",""5"",""in"",""1569160558024470529"",""1733442900690915430"",""baranggunikk"",""https://twitter.com/baranggunikk/status/1733769141721645408"","""",""""";;;
"Wed Dec 13 09:20:22 +0000 2023,""1734865838841417983"",""Udah difase... Mau konser pake baju yg ada aja.. Pgn pake kaos oblongan biar nyaman pokoknya sesantai mungkin 😄"",""0"",""2"",""0"",""1"",""in"",""156205818"",""1734865838841417983"",""ndamaia"",""https://twitter.com/ndamaia/status/1734865838841417983"","""",""""";;;
"Wed Dec 13 17:13:52 +0000 2023,""1734984995700363466"",""new achievement unlocked: seharian pake kaos kebalik"",""0"",""1"",""0"",""1"",""in"",""1275011966298238977"",""1734984995700363466"",""jjunniii"",""https://twitter.com/jjunniii/status/1734984995700363466"","""",""""";;;
"Thu Dec 07 03:52:18 +0000 2023,""1732608950296887533"",""Baru kali ini ada cawapres seperti ini Padahal tampil di publik adalah kesempatan buat menyampaikan visi misi Atau karena dia bisanya hanya bagi-bagi uang  kaos  dan sembako? https://t.co/gpwbZWqRt1"",""1"",""4"",""14"",""27"",""in"",""1383750727575605257"",""1732608950296887533"",""Boediantar4"",""https://twitter.com/Boediantar4/status/1732608950296887533"","""",""""";;;
"Sat Dec 09 07:23:50 +0000 2023,""1733386957248692697"",""Rakyat ditimpukin pake kaos.. hahahaha…"",""9"",""81"",""204"",""626"",""in"",""30766806"",""1733386957248692697"",""Reiza_Patters"",""https://twitter.com/Reiza_Patters/status/1733386957248692697"","""",""Tomage-Fakfak, Indonesia""";;;
"Sat Dec 09 10:15:15 +0000 2023,""1733430098362355981"",""Yah sudah bisa lari 1 jam  sisa beli baju olahraga lari  sepatu lari  topi lari  kaos kaki lari  tas tas yg diikat dipinggang. Lalu siap ma join bersama kawan kawan gemar lari dan berfoto. https://t.co/BXSO2kkvyp"",""0"",""1"",""0"",""4"",""in"",""957233952"",""1733430098362355981"",""milikAndie"",""https://twitter.com/milikAndie/status/1733430098362355981"",""https://pbs.twimg.com/amplify_video_thumb/1733430020008488960/img/tg185Mwyq2MmBtIR.jpg"",""Kota Makassar""";;;
"Tue Dec 12 14:56:00 +0000 2023,""1734587916024955126"",""Kaos 3D beruang Kantong Link Shopee : https://t.co/SnGBM3KO1V Link Tokped : https://t.co/lVcW4mK0yX https://t.co/E6PkFjLqjg"",""0"",""1"",""1"",""17"",""in"",""1266627708953350144"",""1734586050960605451"",""Skenanews"",""https://twitter.com/Skenanews/status/1734587916024955126"",""https://pbs.twimg.com/ext_tw_video_thumb/1734587870286053376/pu/img/2hdf58IH8n5TdkUy.jpg"",""Indonesia""";;;
"Sat Dec 09 17:09:51 +0000 2023,""1733534436082557385"",""Dia pake sendal ini ama kaos kaki😭 gemes banget sumpah pengen tak kantongi😭 mukanya bare face tapi fresh😭🫶🏻 https://t.co/Q22CbZzjbH"",""2"",""0"",""13"",""55"",""in"",""716897353051996160"",""1733531180807676339"",""nabillahpr"",""https://twitter.com/nabillahpr/status/1733534436082557385"",""https://pbs.twimg.com/media/GA7AYDYagAEIORC.jpg"",""CGK""";;;
"Sun Dec 10 03:29:15 +0000 2023,""1733690312445599958"",""Fasenya pakai celana seudel  kaos upsize. https://t.co/lc1pCljoYC"",""0"",""0"",""1"",""23"",""in"",""1518945749970882567"",""1733690312445599958"",""UpoMabur"",""https://twitter.com/UpoMabur/status/1733690312445599958"",""https://pbs.twimg.com/media/GA9OJMhagAAt79C.jpg"",""""";;;
"Sun Dec 10 08:57:28 +0000 2023,""1733772912048615512"",""@skinbrotha kaos sebiji 200rb  di matah*ri 200rb dpt 3 kadang dpt 4 😅"",""9"",""19"",""6"",""146"",""in"",""1043074222824669184"",""1733755511630430409"",""sipalingpeter"",""https://twitter.com/sipalingpeter/status/1733772912048615512"","""",""DKI Jakarta, Indonesia""";;;
"Sun Dec 10 06:43:59 +0000 2023,""1733739319498788877"",""*Sebelum lanjut  ini barang diskon besar-besaran buat keperluan latihan kamu 1. Kacamata Pria(⭐4.8): https://t.co/a6KB6rLhGu 2. Sneakers(⭐4.8): https://t.co/pdSpUCAxS3 3. Sling Bag(⭐4.8): https://t.co/kj1y5JeAMy 4. Kaos Kaki(⭐4.8): https://t.co/jBOO6hPkSo https://t.co/TjhNjb2cTU"",""1"",""1"",""20"",""19"",""in"",""1570187560919666690"",""1733739213722697961"",""23_semangat"",""https://twitter.com/23_semangat/status/1733739319498788877"",""https://pbs.twimg.com/media/GA96uOSbYAABP3Q.jpg"",""""";;;
"Sat Dec 09 03:30:04 +0000 2023,""1733328129673101347"",""@KING_VADUKA Nih gaes yang mau kaos keren + bantu bangun RS Indonesia di gz https://t.co/W8VtDpgaZf"",""0"",""0"",""1"",""2"",""in"",""913785434"",""1733134415918931969"",""barjosiluman"",""https://twitter.com/barjosiluman/status/1733328129673101347"",""https://pbs.twimg.com/media/GA4EkiubwAAE3t0.jpg"",""""";;;
"Sat Dec 09 09:43:52 +0000 2023,""1733422198029984234"",""@BangPino__ Dr solo itu naik private jet lho  panitia mepersiapkan panggung plus backdropnya  kaos dll  4000 kk ada orang sy yg membantu... maksudnya kasih bingkisan? 🤔 Plus bantuan perbaikan rusun.   Angap shodaqoh orang kaya Bpk Ibu  pilihan tetap ke Presiden yg kompeten &amp";"  jelas…"",""0"",""2"",""14"",""161"",""in"",""86019208"",""1733404427955175930"",""Diana_fajarwati"",""https://twitter.com/Diana_fajarwati/status/1733422198029984234"","""",""Jakarta""";;
"Mon Dec 11 10:04:13 +0000 2023,""1734152098038903221"",""bantuan berupa uang lah  kaos  sembako  apalah...  itu semua ga menyejahterakan rakyat.  dah kyk bocah kalo dapet uang sejuta dari sodara2nya pas lebaran/natal/imlek  itu ga bikin bocah tsb jadi kaya."",""0"",""1"",""5"",""59"",""in"",""778692608"",""1734126434619408687"",""akubukanako"",""https://twitter.com/akubukanako/status/1734152098038903221"","""",""DKI Jakarta, Indonesia""";;;
"Wed Dec 13 01:19:16 +0000 2023,""1734744764065739181"",""normalize pake kaos kaki beda sebelah karna ga ada yg liat juga"",""0"",""4"",""0"",""4"",""in"",""1442850019753746433"",""1734744764065739181"",""kibylovey"",""https://twitter.com/kibylovey/status/1734744764065739181"","""",""‧₊˚ ☁️⋅♡𓂃 ࣪ ִֶָ☾.""";;;
"Sun Dec 10 15:41:34 +0000 2023,""1733874607697137830"",""Dukungan nyata Yenny Wahid tuk Ganjar Mahfud hari ini.  Yenny Wahid bagikan kaos dukungan Ganjar-Mahfud kepada masyarakat Yogyakarta dan ikut partisipasi membaur di barisan pengamen di Malioboro.  Yenny Ungkapkan Hanya Ganjar Mahfud yg mampu meneruskan pemerintahan Jokowi. https://t.co/VNkI5WufuR"",""0"",""0"",""5"",""22"",""in"",""2996488424"",""1733874607697137830"",""catatankaqihaty"",""https://twitter.com/catatankaqihaty/status/1733874607697137830"",""https://pbs.twimg.com/ext_tw_video_thumb/1733874496615153664/pu/img/iiG3SEnFr7qgqUo1.jpg"",""""";;;
"Sun Dec 10 04:47:19 +0000 2023,""1733709957361775043"",""Karena dikasih susu? NO Karena diaksih kaos? NO Karena bingkisan? NO  Karena Inginkan PERUBAHAN! Maka suara AMIN akan konsisten hingga hari pencoblosan.  #AMINAjaDulu https://t.co/mqKFXgVSlT"",""0"",""0"",""0"",""2"",""in"",""579089730"",""1733709957361775043"",""NKRIndonesia79"",""https://twitter.com/NKRIndonesia79/status/1733709957361775043"",""https://pbs.twimg.com/ext_tw_video_thumb/1733709737022439424/pu/img/g6ettaqQE--bXfaU.jpg"",""""";;;
"Fri Dec 08 05:14:49 +0000 2023,""1732992105134657976"",""🌷 pashmina kaos oval 🌷  - JUJURR INI BAGUS BANGET??? dan nyaman bgt pliss😭 - gampang dimleyotin😍🫶🏻 - bagian belakang lebih panjang gitu  jadi LEBIH AMAN kalo dipake! rambut ga bakal keliatan 👍🏻 - banyak pilihan warna✅  - pengiriman sat set✅  🖇 https://t.co/Zp9WjyG2G6 https://t.co/FbBs9Nl5s0"",""2"",""0"",""13"",""33"",""in"",""1550514134797524992"",""1732992105134657976"",""jaesukhyung"",""https://twitter.com/jaesukhyung/status/1732992105134657976"",""https://pbs.twimg.com/media/GAzTIQqacAA-zHj.jpg"",""tb/bb = 165/38""";;;
"Tue Dec 12 11:10:56 +0000 2023,""1734531276466749828"",""Masih aman  ga syuting pake kaos keramat hybe 😊🤏🏻 https://t.co/sSofvOQP17"",""0"",""0"",""0"",""1"",""in"",""1352310965837021184"",""1734531276466749828"",""belongstoMJH"",""https://twitter.com/belongstoMJH/status/1734531276466749828"",""https://pbs.twimg.com/media/GBJLAOCaUAAMyt9.jpg"",""Han dongmin""";;;
"Tue Dec 12 05:12:06 +0000 2023,""1734440969276366981"",""gas kaos murah nih 👉🏼https://t.co/riNazGX5XZ https://t.co/d9W6zobgOw"",""0"",""0"",""0"",""1"",""in"",""801792028329803776"",""1734440969276366981"",""cahayasahabat_"",""https://twitter.com/cahayasahabat_/status/1734440969276366981"",""https://pbs.twimg.com/media/GBH43oobEAAkyPF.jpg"",""""";;;
"Sun Dec 10 11:18:17 +0000 2023,""1733808350364905932"",""@aan_muba Pendukungnya sepi..jadi ngamuk Pembagian jatah kaos...wwkwwkw"",""0"",""3"",""1"",""6"",""in"",""1263109250466762757"",""1733801388738744325"",""Joker_Wedoks"",""https://twitter.com/Joker_Wedoks/status/1733808350364905932"","""",""""";;;
"Tue Dec 12 15:15:44 +0000 2023,""1734592880822636956"",""nangis xiaojun cakep kaos item 😭🤸🏻💗 https://t.co/CM2RCIuaJz"",""0"",""0"",""0"",""1"",""in"",""1441438139050979329"",""1734592412801265795"",""queenable_"",""https://twitter.com/queenable_/status/1734592880822636956"",""https://pbs.twimg.com/media/GBKDBFIbsAAS7zH.jpg"",""""";;;
"Fri Dec 08 07:42:46 +0000 2023,""1733029334456402334"",""INI LUAR BIASA !! TANPA PAMRIH Tanpa Bagi2  SEMBAKO Tanpa Bagi2 KAOS Tanpa Bagi2 Rupiah BARU TERJADI di PUNCAK TERTINGGI di JAYA PAPUA BERKIBAR BENDERA 🇲🇨 &amp";" 01 AMIN Jadi Jakarta dan daerah lainnya jangan mau kalah .Gelorakan #AMIN2024 untuk Indonesia !! https://t.co/2nerPBHWzZ"",""0"",""1"",""1"",""1"",""in"",""1459537593075265538"",""1733029334456402334"",""Istiqomah_trus"",""https://twitter.com/Istiqomah_trus/status/1733029334456402334"",""https://pbs.twimg.com/ext_tw_video_thumb/1733029313686233088/pu/img/qyQF-mPhvehQQxT3.jpg"",""""";;
"Fri Dec 08 04:24:33 +0000 2023,""1732979453092102322"",""panas bet bjir  hc suruh pake kaos aja klo dah sampe"",""1"",""1"",""0"",""1"",""in"",""1627392530261352448"",""1732979453092102322"",""hchaecn"",""https://twitter.com/hchaecn/status/1732979453092102322"","""",""fssf""";;;
"Sat Dec 09 10:54:49 +0000 2023,""1733440056625639832"",""Ga perlu jadi anak sepeda buat pake kaos bluelug"",""1"",""4"",""1"",""8"",""in"",""45342725"",""1733440056625639832"",""nyomanaji"",""https://twitter.com/nyomanaji/status/1733440056625639832"","""",""South Jakarta""";;;
"Sat Dec 09 16:11:36 +0000 2023,""1733519777396850934"",""Bagi yang sudah pesan kaos Monster  tunggu yaa paketnya sampaii ke tempat kalian :"")   Kalo masih banyak yang minat  bikin batch 2 apa nih ? 😭😭 https://t.co/CT5G6biv2K"",""0"",""0"",""0"",""3"",""in"",""260082847"",""1733519777396850934"",""rohmanmomo"",""https://twitter.com/rohmanmomo/status/1733519777396850934"",""https://pbs.twimg.com/ext_tw_video_thumb/1733519728545792000/pu/img/4lu_aS40jtxZL0NZ.jpg"",""""";;;
"Sat Dec 09 11:53:21 +0000 2023,""1733454783917572173"",""kenapa ya take off tuh outfitnya sama semua🥲🥲🥲 kek main outfitnya gapapa wajib sama  minimal yg kaos kaosan sama jeans beda kek🥲🥲🥲 biar tiap negara ada khasnya gitu hueehuehe☹️☹️☹️"",""2"",""6"",""1"",""20"",""in"",""894332792"",""1733454783917572173"",""cos3mos"",""https://twitter.com/cos3mos/status/1733454783917572173"","""",""𝙚 𝙣 𝙩 𝙥""";;;
"Thu Dec 07 14:27:16 +0000 2023,""1732768743179125085"",""Halah  cuma kaos item. https://t.co/U3RXGMvIx9"",""0"",""1"",""1"",""3"",""in"",""1651128144664100865"",""1732768743179125085"",""cegilijeonkzzz"",""https://twitter.com/cegilijeonkzzz/status/1732768743179125085"",""https://pbs.twimg.com/media/GAwH8zoXwAABjSK.jpg"",""21+류진's pride, homophobic dni!""";;;
"Sun Dec 10 08:16:57 +0000 2023,""1733762716224131374"",""""PAK GANJAR SOSOK YANG TEPAT UNTUK MENERUSKAN PAK JOKOWI""  Seru banget! Mbak Yenny Wahid di Yogyakarta membagi-bagikan kaos dukungan Ganjar-Mahfud pada masyarakat Jogja dan ikut nimbrung barisan pengamen di Malioboro. @ganjarpranowo  @mohmahfudmd https://t.co/UOIXbt4NSO"",""0"",""5"",""65"",""131"",""in"",""1249352392954368001"",""1733762716224131374"",""denni_sauya"",""https://twitter.com/denni_sauya/status/1733762716224131374"",""https://pbs.twimg.com/ext_tw_video_thumb/1733762579514961920/pu/img/SOWzEm-omeotM0LB.jpg"",""Selo Kartiko""";;;
"Sun Dec 10 03:02:59 +0000 2023,""1733683702398582886"",""Buat yang berangkat ke Rock in Solo janlup mampir ke booth @Metalgearmerch tumbas kaos posser 😥 https://t.co/kujqr1HKIK"",""0"",""1"",""4"",""6"",""in"",""1609963608234151936"",""1733683702398582886"",""meme_posser"",""https://twitter.com/meme_posser/status/1733683702398582886"",""https://pbs.twimg.com/media/GA9IG3sbUAAIQJE.jpg"",""midian""";;;
"Sat Dec 09 08:26:45 +0000 2023,""1733402791379665008"",""@babanginthesky @_BangFu @rockygerung_rg Dilempar ❌️  Dislepet kaos ✅️"",""0"",""5"",""6"",""91"",""in"",""50868665"",""1733352147004330223"",""jankerzone"",""https://twitter.com/jankerzone/status/1733402791379665008"","""",""Indonesia | YK""";;;
"Mon Dec 11 23:20:26 +0000 2023,""1734352471198412804"",""Menterinya sibuk lempar kaos."",""0"",""2"",""3"",""13"",""in"",""33456112"",""1734352471198412804"",""muchlis_ar"",""https://twitter.com/muchlis_ar/status/1734352471198412804"","""",""Jakarta Capital Region""";;;
"Sun Dec 10 11:35:48 +0000 2023,""1733812754509951443"",""DUIT LU BANYAK PAKE HOODIE AJA UDAH GAUSAH KAOS KAOS NERAWANG GINI ANJRIT 🅰️🅰️🔥 bikin gus gila aja lu kak Ya Allah 😭🫵🤸https://t.co/GpXU4o2m9K"",""0"",""0"",""0"",""1"",""in"",""1393135845197058052"",""1733812754509951443"",""skiessoury"",""https://twitter.com/skiessoury/status/1733812754509951443"",""https://pbs.twimg.com/ext_tw_video_thumb/1733806491520618496/pu/img/TsPm7YorotWRBc7V.jpg"",""she / her """;;;
"Wed Dec 06 15:37:19 +0000 2023,""1732423983394591222"",""Cap jempol dari ayang kaos putih https://t.co/tFCzfa7eJU"",""0"",""0"",""0"",""2"",""in"",""1265711162785558528"",""1732423983394591222"",""o_rsie"",""https://twitter.com/o_rsie/status/1732423983394591222"",""https://pbs.twimg.com/media/GArObYUbsAAOQns.jpg"",""""";;;
"Mon Dec 11 11:28:51 +0000 2023,""1734173395682787356"",""【 #SCUFFGANG EXCLUSIVE T-SHIRT 】  belum keren kalo belum beli kaos ini!  stocknya ga banyak  langsung gas aja! https://t.co/tpyZ8IrewO"",""0"",""2"",""6"",""29"",""in"",""1316764688160485378"",""1734173381606703606"",""MythiaVTuber"",""https://twitter.com/MythiaVTuber/status/1734173395682787356"",""https://pbs.twimg.com/media/GBEETlmasAAN0xP.jpg"",""𝐜𝐨𝐝𝐨𝐭 𝐜𝐚𝐯𝐞  ➣ """;;;
"Thu Dec 07 19:36:02 +0000 2023,""1732846447240872091"",""Salah beli  salt &amp";" vinegar ini kombinasi bau dan rasa kaos kakiii 😭🧦 https://t.co/hfTrOAl0dr"",""0"",""1"",""0"",""1"",""in"",""1231871450530770944"",""1732846447240872091"",""diaripedia"",""https://twitter.com/diaripedia/status/1732846447240872091"",""https://pbs.twimg.com/media/GAxOqSAXwAAU6Nj.jpg"",""""";;
"Fri Dec 08 00:01:48 +0000 2023,""1732913328350220684"",""Referensi Kaos &amp";" celana rumahan . . . a thread https://t.co/MHsb6SBJTu"",""0"",""1"",""0"",""1"",""in"",""802778627083366400"",""1732913328350220684"",""ootdhijabkeren"",""https://twitter.com/ootdhijabkeren/status/1732913328350220684"",""https://pbs.twimg.com/media/GAyLfNLboAAJciG.jpg"",""DKI Jakarta""";;
"Thu Dec 07 07:11:48 +0000 2023,""1732659156367417558"",""Mba jog gimana menurut kalian sama cowok yg kemana2 cuma pakai kaos bahkan ngedate juga cuma pakai hoodie dan kaos oblong dan ga peduli penampilan kecuali diacara2 penting baru pakai kemeja/batik"",""34"",""246"",""1"",""88"",""in"",""420821783"",""1732659156367417558"",""jogmfs"",""https://twitter.com/jogmfs/status/1732659156367417558"","""",""ON 24h""";;;
"Sun Dec 10 12:01:06 +0000 2023,""1733819122797228096"",""tahun lalu yang kaos item siapa ya dek https://t.co/6ZH8dZ0mT9"",""0"",""0"",""0"",""4"",""in"",""1277460641750511616"",""1733819122797228096"",""offortunitay"",""https://twitter.com/offortunitay/status/1733819122797228096"",""https://pbs.twimg.com/media/GA_DTGWaAAAfsAK.jpg"",""my au(s):""";;;
"Sun Dec 10 10:49:29 +0000 2023,""1733801098752958541"",""Mau kaos kaki ny 😠 https://t.co/tcv9uPk2Hu"",""0"",""0"",""0"",""1"",""in"",""1522504872335077376"",""1733801098752958541"",""diroxiz"",""https://twitter.com/diroxiz/status/1733801098752958541"",""https://pbs.twimg.com/media/GA-y59obAAAPegn.jpg"",""""";;;
"Fri Dec 08 10:44:48 +0000 2023,""1733075147278721318"",""Ucapan adalah doa..  Hari ini aku bahagia  banyak yg beli  banyak yg order  punya duit buat bayar SPP anak sekolah  Aamiin...🤲  Kaos kaki polos  ready stok dewasa dan anak-anak.. Minimal 3pcs boleh campur. Ada yg motif juga  silahkan diorder Kak 🙏 .. https://t.co/FMGTMs4DLz"",""0"",""0"",""5"",""4"",""in"",""3318080322"",""1733075147278721318"",""DestaMega27"",""https://twitter.com/DestaMega27/status/1733075147278721318"",""https://pbs.twimg.com/media/GA0eqYmaIAABb0X.jpg"",""Nganjuk, Jawa Timur.""";;;
"Fri Dec 08 13:48:55 +0000 2023,""1733121478751887655"",""Assalamualaikum...Bismillah...  Size S-XL 95K  ( big size at lengan panjang juga bisa  beda harga )  Bahan katun combed knito  Costum desain  warna lain juga boleh  bisa satuan.  Desain lain cek ❤️ ya   More info DM ya  makasih 🙏  #JumatBerkah https://t.co/8DQnCZk9oV"",""0"",""2"",""10"",""8"",""in"",""1291315464879001600"",""1733121478751887655"",""_doncorleone78"",""https://twitter.com/_doncorleone78/status/1733121478751887655"",""https://pbs.twimg.com/media/GA1IqLubkAAO2Qg.jpg"",""Corleone, Sicilia""";;;
"Sat Dec 09 04:17:56 +0000 2023,""1733340174103531558"",""@aniesbaswedan Seperti kata anda bung Anies  belanja masalah akan memperkaya wawasan sekaligus melatih berpikir solutif atas semua permasalahan bangsa ini  yg tdk akan didapat jika anda hanya bagi2 kaos  bagi2 susu  bagi2 makanan gratis dan joget gemoy. Semoga AMIN lebih siap dlm kompetisi ini."",""0"",""2"",""2"",""12"",""in"",""1119866350992674816"",""1733336897089577454"",""MrDesperate1"",""https://twitter.com/MrDesperate1/status/1733340174103531558"","""",""""";;;
"Thu Dec 07 17:21:05 +0000 2023,""1732812488419270710"",""paren el qsmp  https://t.co/yRjFMLFyyt"",""0"",""0"",""0"",""1"",""in"",""1702218314498379776"",""1732812488419270710"",""notkeios"",""https://twitter.com/notkeios/status/1732812488419270710"",""https://pbs.twimg.com/ext_tw_video_thumb/1728785473630339072/pu/img/Su7UrwwE1KMkzWn7.jpg"",""ella ‧ 20⚢""";;;
"Fri Dec 08 18:36:13 +0000 2023,""1733193781464481886"",""Kaos Punk This Is Not A Partai  Rp58.500 - Rp87.750  https://t.co/u6RXCSNVkt . https://t.co/VitkorAdsa"",""0"",""0"",""1"",""2"",""in"",""1546761619102789632"",""1733193781464481886"",""Skyr2023"",""https://twitter.com/Skyr2023/status/1733193781464481886"",""https://pbs.twimg.com/media/GA2KjyTbQAE8Y1L.jpg"",""""";;;
"Fri Dec 08 10:15:47 +0000 2023,""1733067842365636636"",""hati tidak bisa dibeli dengan kaos... https://t.co/SKsn46Ge3h"",""1"",""2"",""18"",""37"",""in"",""1722014606712094720"",""1733067842365636636"",""herculep638"",""https://twitter.com/herculep638/status/1733067842365636636"",""https://pbs.twimg.com/ext_tw_video_thumb/1733067804428075008/pu/img/OLbO6-Rk1P377QvP.jpg"",""""";;;
"Sat Dec 09 09:35:26 +0000 2023,""1733420078937608255"",""kalau ngelempar kaos itu adalah bakat para pemimpin yg senang dgn berbagi kaos untuk rakyat miskin yg senang dng kaos ..  video hanya pemanis saja https://t.co/G2Yw1GAIf0"",""0"",""0"",""2"",""2"",""in"",""2831011734"",""1733420078937608255"",""parlinburman84"",""https://twitter.com/parlinburman84/status/1733420078937608255"",""https://pbs.twimg.com/ext_tw_video_thumb/1733420039276302336/pu/img/9U3FQes2_sbVEVMi.jpg"",""ciketing udik jln mega no 102 """;;;
"Thu Dec 07 04:58:37 +0000 2023,""1732625636500635713"",""Penyimpanan Pakaian Dalam Kaos Kaki dll  cuma 20rban   Link Shopee : https://t.co/NEg2nUSLQA https://t.co/ZuWNvRjvAL"",""0"",""1"",""1"",""11"",""in"",""2758420257"",""1732624977093145000"",""mowtly"",""https://twitter.com/mowtly/status/1732625636500635713"",""https://pbs.twimg.com/ext_tw_video_thumb/1732625615432675328/pu/img/kWOZv2rm3rwwtqjp.jpg"",""Indonesia""";;;
